viagem_id;patinete_id;usuario_id;bairro_origem;bairro_destino;lat_origem;lon_origem;lat_destino;lon_destino;dt_inicio;dt_fim;duracao_min;distancia_km;valor_cobrado;bateria_inicio
VGM-000540;PAT-0044;USR-00238;Glória;Bucarein;-26.323708405848485;-48.82731077217892;-26.302122117629416;-48.840930268837255;2024-01-23 22:27:00;2024-01-23 22:44:00;17;8.17;11.9;75
VGM-000541;PAT-0009;USR-00046;Bucarein;Iririú;-26.29345948972741;-48.840414594843296;-26.278281705396424;-48.858115001472044;2024-09-03 18:22:00;2024-09-03 19:02:00;40;7.39;8.85;89
VGM-000542;PAT-0058;USR-00062;Anita Garibaldi;Bucarein;-26.310938253655493;-48.832338840672044;-26.297819225019595;-48.83895033166118;2024-12-22 09:27:00;2024-12-22 09:38:00;11;2.28;5.23;73
VGM-000543;PAT-0011;USR-00155;Centro;Iririú;-26.307113571944967;-48.842740785603226;-26.277860053213015;-48.850326718886464;2024-05-10 21:49:00;2024-05-10 22:06:00;17;7.27;8.68;88
VGM-000544;PAT-0014;USR-00110;Anita Garibaldi;Bucarein;-26.310282993155944;-48.83386395885763;-26.300167155965074;-48.84431401067085;2024-02-12 15:38:00;2024-02-12 16:15:00;37;4.36;7.25;83
VGM-000545;PAT-0035;USR-00281;Saguaçu;Jardim Iririú;-26.28381871759542;-48.8521139528603;-26.268996871638272;-48.860051740483996;2024-07-28 14:12:00;2024-07-28 14:15:00;3;6.05;8.02;71
VGM-000546;PAT-0004;USR-00284;Bucarein;Iririú;-26.29941837281967;-48.84212372190333;-26.271881338759894;-48.859138838894935;2024-12-29 06:36:00;2024-12-29 07:12:00;36;3.85;6.09;58
VGM-000547;PAT-0062;USR-00202;Saguaçu;América;-26.288864424078003;-48.85222350665328;-26.295861378640872;-48.85040863343537;2024-03-01 22:00:00;2024-03-01 22:27:00;27;0.76;3.21;21
VGM-000548;PAT-0014;USR-00124;Centro;Bucarein;-26.30268426804407;-48.847124569689676;-26.29650621179763;-48.84197216558153;2024-12-01 12:44:00;2024-12-01 13:07:00;23;1.16;3.54;33
VGM-000549;PAT-0072;USR-00023;Paranaguamirim;Jardim Iririú;-26.339796922990963;-48.815928935108744;-26.266311234689592;-48.86355563515845;2024-07-28 17:06:00;2024-07-28 17:18:00;12;6.61;9.06;94
VGM-000550;PAT-0014;USR-00003;Jardim Iririú;Itaum;-26.265276816082643;-48.864339901558594;-26.32701344219643;-48.82057933786882;2024-08-06 14:16:00;2024-08-06 14:53:00;37;7.21;9.45;34
VGM-000551;PAT-0011;USR-00054;Paranaguamirim;Iririú;-26.33979836498888;-48.8165117946603;-26.270672470609394;-48.85665895347913;2024-08-04 17:39:00;2024-08-04 17:59:00;20;6.31;9.9;87
VGM-000552;PAT-0019;USR-00147;Paranaguamirim;América;-26.336478184996814;-48.81889001901209;-26.295798621510507;-48.850781691246944;2024-12-14 18:48:00;2024-12-14 19:04:00;16;7.72;10.74;61
VGM-000553;PAT-0015;USR-00275;Glória;Iririú;-26.319480931612254;-48.826917647899904;-26.278462162944866;-48.85414345664571;2024-07-30 21:11:00;2024-07-30 21:37:00;26;5.55;8.43;53
VGM-000554;PAT-0011;USR-00292;Glória;Paranaguamirim;-26.319390620284647;-48.82552311974035;-26.33613828705944;-48.81991504421393;2024-10-13 21:16:00;2024-10-13 21:38:00;22;3.0;5.78;91
VGM-000555;PAT-0068;USR-00255;Bucarein;Paranaguamirim;-26.294233463973416;-48.84627683524742;-26.34041481437813;-48.812389940170505;2024-10-22 17:49:00;2024-10-22 18:17:00;28;5.77;7.81;88
VGM-000556;PAT-0069;USR-00016;Glória;América;-26.320965171337875;-48.825448847927085;-26.290354093610667;-48.84886985708138;2024-03-11 09:47:00;2024-03-11 10:04:00;17;2.36;5.06;27
VGM-000557;PAT-0042;USR-00030;Glória;Iririú;-26.323659847715493;-48.82977423400663;-26.273369727962766;-48.85633713613793;2024-08-16 11:06:00;2024-08-16 11:22:00;16;3.22;6.23;69
VGM-000558;PAT-0036;USR-00111;Paranaguamirim;Jardim Iririú;-26.344712173236868;-48.81700434322046;-26.266209333955043;-48.86447064064431;2024-09-17 18:50:00;2024-09-17 19:14:00;24;0.41;2.94;59
VGM-000559;PAT-0042;USR-00039;América;Saguaçu;-26.288448627443262;-48.855231379247236;-26.280682595966834;-48.84545067460215;2024-10-08 07:10:00;2024-10-08 07:37:00;27;6.15;8.32;59
VGM-000560;PAT-0075;USR-00117;Anita Garibaldi;Bucarein;-26.310796904486466;-48.834993757319296;-26.293030505825882;-48.83744824839522;2024-11-21 06:51:00;2024-11-21 06:59:00;8;4.28;6.59;37
VGM-000561;PAT-0065;USR-00075;Bucarein;Jardim Iririú;-26.295959202319008;-48.83905484455509;-26.26579842539069;-48.86259848403978;2024-03-15 21:59:00;2024-03-15 22:40:00;41;5.1;7.28;20
VGM-000562;PAT-0013;USR-00260;Centro;Itaum;-26.307270358384912;-48.844129135227334;-26.332127787907947;-48.82176475386263;2024-08-10 08:04:00;2024-08-10 08:23:00;19;2.12;4.24;25
VGM-000563;PAT-0004;USR-00062;Paranaguamirim;Bucarein;-26.34363628524413;-48.81949773988536;-26.294202475977055;-48.845161871105184;2024-04-23 17:05:00;2024-04-23 17:46:00;41;3.86;6.89;69
VGM-000564;PAT-0011;USR-00120;Bucarein;Saguaçu;-26.30285455334332;-48.84627098164632;-26.289507790854593;-48.847230638766554;2024-01-20 18:59:00;2024-01-20 19:27:00;28;2.48;5.28;42
VGM-000565;PAT-0058;USR-00285;Glória;Anita Garibaldi;-26.321494124411934;-48.83097126717367;-26.314689191471256;-48.83845158605352;2024-11-10 22:18:00;2024-11-10 22:59:00;41;8.48;10.61;92
VGM-000566;PAT-0076;USR-00235;Centro;Paranaguamirim;-26.303500823131454;-48.84824709505953;-26.336026142825364;-48.81643806056538;2024-01-30 11:40:00;2024-01-30 12:14:00;34;7.08;10.47;84
VGM-000567;PAT-0074;USR-00246;Anita Garibaldi;Bucarein;-26.313077559549004;-48.83767615676944;-26.300438084855603;-48.84002986986066;2024-08-12 06:12:00;2024-08-12 06:57:00;45;4.3;6.74;83
VGM-000568;PAT-0068;USR-00246;Glória;Itaum;-26.320625250779763;-48.83218995501091;-26.33279348940378;-48.81939884016991;2024-09-22 15:12:00;2024-09-22 15:17:00;5;5.27;8.75;76
VGM-000569;PAT-0009;USR-00212;Anita Garibaldi;Saguaçu;-26.307958413055065;-48.83196517256703;-26.288618747068597;-48.84913537435672;2024-11-02 22:33:00;2024-11-02 22:50:00;17;4.94;8.0;87
VGM-000570;PAT-0011;USR-00090;Glória;Anita Garibaldi;-26.321517445329768;-48.82570771946368;-26.30840888242353;-48.83579750398192;2024-11-10 11:43:00;2024-11-10 11:48:00;5;5.27;8.53;81
VGM-000571;PAT-0011;USR-00155;Centro;Saguaçu;-26.3042601051084;-48.84714897305473;-26.284999417408088;-48.84737889117377;2024-07-03 13:41:00;2024-07-03 13:44:00;3;7.44;9.79;51
VGM-000572;PAT-0034;USR-00230;Bucarein;Glória;-26.295163469872588;-48.83793888997867;-26.31825106796946;-48.834941352721124;2024-03-21 08:17:00;2024-03-21 08:45:00;28;5.77;9.0;60
VGM-000573;PAT-0035;USR-00223;Bucarein;Glória;-26.299034572176787;-48.84378504298752;-26.32260933615925;-48.83421490131546;2024-06-29 18:25:00;2024-06-29 19:05:00;40;0.65;3.21;86
VGM-000574;PAT-0010;USR-00117;Paranaguamirim;Iririú;-26.338779132997722;-48.81523563013656;-26.272419595789888;-48.851187419322365;2024-04-12 22:00:00;2024-04-12 22:07:00;7;1.18;3.78;61
VGM-000575;PAT-0013;USR-00012;América;Iririú;-26.287376362912532;-48.85373971002184;-26.27239994455038;-48.859221210109084;2024-02-16 15:46:00;2024-02-16 16:24:00;38;7.17;10.12;69
VGM-000576;PAT-0017;USR-00155;Centro;América;-26.299904793763424;-48.84479523957825;-26.29287401975092;-48.848931964037895;2024-10-25 17:22:00;2024-10-25 17:42:00;20;5.57;9.09;71
VGM-000577;PAT-0003;USR-00099;Iririú;América;-26.27852926519071;-48.85021018884825;-26.291893173669898;-48.84679961835891;2024-04-25 12:29:00;2024-04-25 12:57:00;28;1.11;3.72;56
VGM-000578;PAT-0011;USR-00015;Saguaçu;Itaum;-26.280734123748385;-48.84696506903956;-26.332903097225696;-48.822293163956985;2024-10-21 06:16:00;2024-10-21 06:30:00;14;1.08;3.74;71
VGM-000579;PAT-0061;USR-00300;Iririú;Itaum;-26.275078837069202;-48.856421859158864;-26.32523438976677;-48.82129508562941;2024-07-27 22:06:00;2024-07-27 22:44:00;38;8.23;9.69;59
VGM-000580;PAT-0072;USR-00176;Iririú;Paranaguamirim;-26.27741755611701;-48.85352182554009;-26.338543974229417;-48.81431078594155;2024-02-07 22:18:00;2024-02-07 22:42:00;24;2.26;5.09;35
VGM-000581;PAT-0003;USR-00036;América;Anita Garibaldi;-26.291408642437617;-48.854770793215344;-26.307654561192845;-48.83118291030362;2024-02-29 22:16:00;2024-02-29 22:53:00;37;5.06;6.88;96
VGM-000582;PAT-0038;USR-00276;Paranaguamirim;Saguaçu;-26.335199674247146;-48.81111340919735;-26.28696614456371;-48.843580944127396;2024-10-21 14:44:00;2024-10-21 15:15:00;31;6.12;8.01;75
VGM-000583;PAT-0013;USR-00157;Glória;Jardim Iririú;-26.32007381906007;-48.8299691604922;-26.265181090870033;-48.85760436751889;2024-07-12 21:49:00;2024-07-12 22:07:00;18;5.25;6.9;36
VGM-000584;PAT-0072;USR-00256;Anita Garibaldi;Bucarein;-26.313712483897127;-48.835506502579605;-26.29534141356115;-48.84613380239145;2024-06-22 20:43:00;2024-06-22 21:15:00;32;6.99;10.54;47
VGM-000585;PAT-0030;USR-00064;Itaum;Anita Garibaldi;-26.32866599145683;-48.819141352115466;-26.310083443481336;-48.833308458444655;2024-10-27 06:30:00;2024-10-27 06:40:00;10;6.19;8.28;57
VGM-000586;PAT-0065;USR-00045;Saguaçu;Jardim Iririú;-26.28759854381222;-48.8467521613721;-26.263343610247333;-48.860896962781275;2024-05-12 08:24:00;2024-05-12 09:07:00;43;0.63;3.01;43
VGM-000587;PAT-0074;USR-00164;Glória;Centro;-26.324241366718912;-48.834282241937736;-26.305464446638936;-48.84649299000509;2024-04-22 13:51:00;2024-04-22 14:14:00;23;5.61;7.3;34
VGM-000588;PAT-0046;USR-00215;Iririú;Anita Garibaldi;-26.278711202780894;-48.853173827787764;-26.315692826764103;-48.83950851609655;2024-07-30 17:33:00;2024-07-30 18:10:00;37;3.91;6.43;98
VGM-000589;PAT-0075;USR-00198;Centro;América;-26.308119541610424;-48.84878068319685;-26.28928291140756;-48.85408937860654;2024-01-05 14:15:00;2024-01-05 14:36:00;21;4.08;6.57;38
VGM-000590;PAT-0038;USR-00016;Centro;Itaum;-26.30788097306488;-48.844060473674936;-26.327706901995228;-48.817094863924666;2024-02-17 18:43:00;2024-02-17 19:07:00;24;7.38;9.22;75
VGM-000591;PAT-0022;USR-00122;Iririú;Glória;-26.278611728273503;-48.85177465205616;-26.319249394265412;-48.83046041166952;2024-02-08 11:30:00;2024-02-08 11:53:00;23;0.61;3.04;38
VGM-000592;PAT-0018;USR-00257;Bucarein;Paranaguamirim;-26.296591252551966;-48.83896041492447;-26.342931821068667;-48.81698337758369;2024-06-30 12:57:00;2024-06-30 13:36:00;39;3.57;5.61;42
VGM-000593;PAT-0061;USR-00268;Glória;Jardim Iririú;-26.323181199156007;-48.82947499032592;-26.267955440583307;-48.86115980926035;2024-05-17 11:47:00;2024-05-17 12:02:00;15;6.9;8.13;29
VGM-000594;PAT-0074;USR-00214;Anita Garibaldi;América;-26.313543327166762;-48.834798301076894;-26.292878102634308;-48.84745600486674;2024-09-12 12:15:00;2024-09-12 12:33:00;18;6.4;7.64;44
VGM-000595;PAT-0072;USR-00240;Glória;Anita Garibaldi;-26.31603211590094;-48.833571240386604;-26.312725334718333;-48.83251000982595;2024-05-15 12:14:00;2024-05-15 12:29:00;15;3.84;6.13;43
VGM-000596;PAT-0019;USR-00128;Centro;Centro;-26.304660383597373;-48.843446538495975;-26.302947814241556;-48.84847684602819;2024-05-07 17:09:00;2024-05-07 17:18:00;9;7.75;9.76;22
VGM-000597;PAT-0003;USR-00232;Paranaguamirim;Itaum;-26.33832442261479;-48.81728590619553;-26.32754785257309;-48.82382498159787;2024-03-02 08:43:00;2024-03-02 09:28:00;45;2.07;4.67;59
VGM-000598;PAT-0027;USR-00009;Saguaçu;Centro;-26.288276801287985;-48.84803304577182;-26.307077753090987;-48.848680017783565;2024-09-09 06:48:00;2024-09-09 07:25:00;37;1.78;4.16;28
VGM-000599;PAT-0053;USR-00081;América;Anita Garibaldi;-26.294077109811912;-48.85315725907073;-26.312946746393532;-48.83079243548946;2024-01-22 21:23:00;2024-01-22 22:05:00;42;5.47;7.1;25
VGM-000600;PAT-0018;USR-00238;Itaum;América;-26.334591313837333;-48.823661716370005;-26.293308384290086;-48.8501841116215;2024-06-10 21:57:00;2024-06-10 22:36:00;39;3.0;5.83;56
VGM-000601;PAT-0037;USR-00272;Glória;Anita Garibaldi;-26.32331064936928;-48.828704423031084;-26.315013683861384;-48.83466519791255;2024-05-20 21:11:00;2024-05-20 21:46:00;35;0.0;5.71;40
VGM-000602;PAT-0034;USR-00299;Saguaçu;Paranaguamirim;-26.28721409660968;-48.85245667965177;-26.337166127800042;-48.814036064003076;2024-05-23 18:14:00;2024-05-23 18:53:00;39;3.68;5.74;98
VGM-000603;PAT-0030;USR-00024;Paranaguamirim;Paranaguamirim;-26.343229895157233;-48.81251354765874;-26.33590747305563;-48.81633971734253;2024-03-06 07:33:00;2024-03-06 08:03:00;30;0.53;2.96;52
VGM-000604;PAT-0019;USR-00016;Bucarein;Itaum;-26.30211297466243;-48.84382413204739;-26.33129767814315;-48.8169289297968;2024-09-01 07:32:00;2024-09-01 07:57:00;25;4.04;6.83;88
VGM-000605;PAT-0049;USR-00003;Jardim Iririú;Itaum;-26.271793641288994;-48.864998653069954;-26.32748721075626;-48.819767137507;2024-07-20 11:29:00;2024-07-20 11:39:00;10;7.61;11.2;47
VGM-000606;PAT-0001;USR-00137;Bucarein;Iririú;-26.298392212319673;-48.84188870860763;-26.271030047106354;-48.85883252097231;2024-12-23 22:29:00;2024-12-23 22:52:00;23;3.24;6.06;34
VGM-000607;PAT-0065;USR-00100;Iririú;Anita Garibaldi;-26.27793666281594;-48.85953148091472;-26.3085387578947;-48.83870934875171;2024-12-18 06:00:00;2024-12-18 06:16:00;16;5.9;7.87;56
VGM-000608;PAT-0017;USR-00243;Glória;Itaum;-26.32135730138952;-48.832238304421786;-26.333171866114608;-48.819631408534974;2024-07-13 09:20:00;2024-07-13 09:46:00;26;3.19;5.55;82
VGM-000609;PAT-0042;USR-00225;Bucarein;Paranaguamirim;-26.29796582729145;-48.83993023512544;-26.335437081184867;-48.81063429781929;2024-11-09 14:11:00;2024-11-09 14:49:00;38;8.22;10.81;85
VGM-000610;PAT-0063;USR-00076;Saguaçu;Bucarein;-26.283096051713706;-48.85237310378378;-26.299233235595704;-48.843916478783235;2024-05-14 13:17:00;2024-05-14 13:50:00;33;2.57;5.16;92
VGM-000611;PAT-0065;USR-00104;Itaum;Glória;-26.334606878601587;-48.81660661507644;-26.32160759338826;-48.82630458831141;2024-11-09 16:23:00;2024-11-09 16:37:00;14;6.73;10.38;34
VGM-000612;PAT-0080;USR-00278;Anita Garibaldi;América;-26.30900589601091;-48.839961800773416;-26.295375686727223;-48.84835904413421;2024-09-12 19:13:00;2024-09-12 19:42:00;29;2.96;5.1;31
VGM-000613;PAT-0028;USR-00260;Jardim Iririú;Iririú;-26.266720996105093;-48.86253176130798;-26.27513826345895;-48.857521875570924;2024-12-24 17:23:00;2024-12-24 17:51:00;28;6.03;9.18;80
VGM-000614;PAT-0076;USR-00004;Bucarein;Iririú;-26.30218240968051;-48.839590959438475;-26.27890986384359;-48.859636592516836;2024-05-23 20:11:00;2024-05-23 20:50:00;39;5.51;8.52;98
VGM-000615;PAT-0046;USR-00073;Itaum;Saguaçu;-26.32626421375893;-48.82183729850271;-26.287514601790726;-48.85198152734858;2024-03-08 13:52:00;2024-03-08 14:01:00;9;6.6;7.88;77
VGM-000616;PAT-0010;USR-00249;Iririú;Saguaçu;-26.27079127599468;-48.858981076119335;-26.28683057378233;-48.845715060661526;2024-05-18 13:35:00;2024-05-18 14:05:00;30;1.62;4.42;39
VGM-000617;PAT-0014;USR-00209;Anita Garibaldi;Saguaçu;-26.31638922040145;-48.836397660812;-26.281911736765082;-48.851003302619596;2024-07-14 12:09:00;2024-07-14 12:21:00;12;4.88;7.56;72
VGM-000618;PAT-0075;USR-00041;Jardim Iririú;América;-26.27023122351853;-48.86229606713616;-26.28724511349604;-48.85228729079495;2024-08-30 06:11:00;2024-08-30 06:40:00;29;7.38;9.26;95
VGM-000619;PAT-0078;USR-00001;América;Centro;-26.28793798720207;-48.84757288097839;-26.306375336825386;-48.84618300833994;2024-09-12 10:57:00;2024-09-12 11:40:00;43;5.62;9.24;98
VGM-000620;PAT-0027;USR-00095;Jardim Iririú;América;-26.265517403096165;-48.86186652082415;-26.287413018787554;-48.848745318315494;2024-09-21 16:50:00;2024-09-21 17:24:00;34;6.37;8.76;96
VGM-000621;PAT-0017;USR-00121;Anita Garibaldi;Iririú;-26.31515478980644;-48.83211067528224;-26.2714276906263;-48.85886768776741;2024-06-02 14:35:00;2024-06-02 15:14:00;39;6.48;8.42;98
VGM-000622;PAT-0010;USR-00043;Jardim Iririú;Jardim Iririú;-26.270906506766632;-48.85608127855189;-26.265353490496153;-48.86093633594722;2024-01-25 18:06:00;2024-01-25 18:19:00;13;6.7;7.91;55
VGM-000623;PAT-0009;USR-00012;Anita Garibaldi;Itaum;-26.313295278972088;-48.83566182580424;-26.333533048859845;-48.82014927090857;2024-01-31 12:52:00;2024-01-31 13:11:00;19;1.71;4.27;93
VGM-000624;PAT-0027;USR-00075;Anita Garibaldi;Jardim Iririú;-26.31215477014809;-48.830900568561454;-26.266096771530993;-48.85959172936028;2024-08-31 09:28:00;2024-08-31 09:52:00;24;4.4;7.72;87
VGM-000625;PAT-0002;USR-00151;Bucarein;Itaum;-26.296817452284696;-48.84322681946037;-26.325549759354193;-48.816816393586045;2024-05-13 17:23:00;2024-05-13 18:01:00;38;1.03;3.35;32
VGM-000626;PAT-0078;USR-00015;Saguaçu;Glória;-26.286310863604303;-48.8433592158351;-26.31817459521233;-48.833283218049566;2024-10-12 14:22:00;2024-10-12 14:26:00;4;3.18;6.1;40
VGM-000627;PAT-0050;USR-00181;Jardim Iririú;Jardim Iririú;-26.26837465283867;-48.864107104754744;-26.26968383150892;-48.85692168548173;2024-07-29 09:22:00;2024-07-29 10:03:00;41;4.71;7.05;85
VGM-000628;PAT-0068;USR-00219;Anita Garibaldi;Anita Garibaldi;-26.309525290618662;-48.83312980733497;-26.31199420682569;-48.83307121572303;2024-04-11 11:49:00;2024-04-11 12:10:00;21;6.9;9.3;45
VGM-000629;PAT-0035;USR-00254;Glória;Anita Garibaldi;-26.324633167971093;-48.83006185959543;-26.31054274956649;-48.83444129185801;2024-06-30 16:43:00;2024-06-30 17:18:00;35;8.22;11.98;34
VGM-000630;PAT-0062;USR-00275;Centro;Saguaçu;-26.30687563055656;-48.84732351194545;-26.284894295912714;-48.84600472129598;2024-09-06 20:56:00;2024-09-06 21:04:00;8;2.9;5.48;90
VGM-000631;PAT-0046;USR-00099;Glória;Paranaguamirim;-26.317866504141154;-48.82867288121251;-26.34380047058269;-48.81587982261048;2024-07-14 15:29:00;2024-07-14 16:12:00;43;2.81;5.79;22
VGM-000632;PAT-0013;USR-00024;Anita Garibaldi;América;-26.30804793162313;-48.83296142908366;-26.29287935955348;-48.85461602414032;2024-03-15 11:40:00;2024-03-15 12:04:00;24;7.8;11.34;27
VGM-000633;PAT-0030;USR-00028;Anita Garibaldi;Anita Garibaldi;-26.311883225578846;-48.8399563673035;-26.308976039694464;-48.833342347597345;2024-08-03 18:54:00;2024-08-03 19:01:00;7;1.04;3.42;48
VGM-000634;PAT-0001;USR-00195;Itaum;Centro;-26.329678865147343;-48.82333046911253;-26.300785819539048;-48.845953276933145;2024-02-10 11:21:00;2024-02-10 11:38:00;17;3.63;5.79;75
VGM-000635;PAT-0053;USR-00103;Saguaçu;Saguaçu;-26.2889282798866;-48.845869539493656;-26.288626999672843;-48.84660625199457;2024-06-09 16:41:00;2024-06-09 17:02:00;21;5.4;8.75;74
VGM-000636;PAT-0065;USR-00228;Bucarein;Saguaçu;-26.298525876331762;-48.840336145864214;-26.280476132476014;-48.84962001218972;2024-12-29 14:38:00;2024-12-29 15:22:00;44;5.54;8.82;72
VGM-000637;PAT-0029;USR-00221;América;Iririú;-26.29067382733545;-48.84633952494871;-26.276711773821514;-48.8509313342266;2024-07-21 14:56:00;2024-07-21 15:27:00;31;6.5;9.82;22
VGM-000638;PAT-0013;USR-00035;Anita Garibaldi;Jardim Iririú;-26.314575294963653;-48.832389622097494;-26.266376862612695;-48.85912630131424;2024-07-04 22:28:00;2024-07-04 22:57:00;29;1.96;4.59;41
VGM-000639;PAT-0014;USR-00077;América;Itaum;-26.293307567690505;-48.84649227292269;-26.327481748540432;-48.824145975157094;2024-03-26 11:54:00;2024-03-26 11:58:00;4;7.32;10.05;20
VGM-000640;PAT-0058;USR-00235;Itaum;Iririú;-26.331227158368954;-48.817974594984655;-26.27188053765362;-48.85550196009295;2024-03-05 13:42:00;2024-03-05 14:01:00;19;4.28;6.6;27
VGM-000641;PAT-0027;USR-00117;Bucarein;Jardim Iririú;-26.30279928802222;-48.844019477913605;-26.263542502977742;-48.85743643945256;2024-12-24 08:13:00;2024-12-24 08:26:00;13;3.06;4.95;20
VGM-000642;PAT-0034;USR-00221;Jardim Iririú;Anita Garibaldi;-26.26977920834417;-48.86394635077749;-26.313870804519713;-48.83205865438268;2024-07-22 09:06:00;2024-07-22 09:13:00;7;3.89;5.97;64
VGM-000643;PAT-0013;USR-00221;Itaum;Paranaguamirim;-26.332885519930034;-48.81718176136655;-26.336414935454485;-48.81505402947236;2024-08-30 07:01:00;2024-08-30 07:29:00;28;3.26;5.4;45
VGM-000644;PAT-0002;USR-00059;América;Saguaçu;-26.29272502647822;-48.84955850778524;-26.288683130965637;-48.84405252429168;2024-09-25 08:06:00;2024-09-25 08:25:00;19;1.61;4.32;40
VGM-000645;PAT-0054;USR-00197;Paranaguamirim;Glória;-26.343802378681808;-48.81951813987607;-26.317949590936465;-48.83232331562805;2024-11-12 10:05:00;2024-11-12 10:49:00;44;1.68;4.0;89
VGM-000646;PAT-0018;USR-00124;Anita Garibaldi;América;-26.308094727192604;-48.83639949534099;-26.288580222704862;-48.85189401302762;2024-07-18 15:14:00;2024-07-18 15:32:00;18;0.43;2.84;63
VGM-000647;PAT-0069;USR-00120;Centro;Bucarein;-26.30346407546446;-48.84163200184516;-26.296222767587984;-48.83801403089431;2024-05-25 20:40:00;2024-05-25 20:51:00;11;1.86;4.02;44
VGM-000648;PAT-0032;USR-00275;Saguaçu;Glória;-26.283208976808556;-48.8479959885429;-26.322476852638648;-48.826037432835285;2024-03-08 22:53:00;2024-03-08 23:06:00;13;2.85;4.87;89
VGM-000649;PAT-0031;USR-00272;América;Jardim Iririú;-26.288108287613927;-48.8516727086398;-26.264269568529848;-48.85814287231175;2024-01-15 07:42:00;2024-01-15 08:07:00;25;4.45;7.49;70
VGM-000650;PAT-0072;USR-00085;Itaum;Iririú;-26.33001557801071;-48.820423003948406;-26.278311415366293;-48.851410194528775;2024-06-15 21:29:00;2024-06-15 22:06:00;37;5.57;8.15;44
VGM-000651;PAT-0034;USR-00130;Itaum;Centro;-26.334130797119123;-48.82291117275995;-26.308863652084792;-48.85031226733044;2024-05-19 20:08:00;2024-05-19 20:45:00;37;2.73;5.67;32
VGM-000652;PAT-0078;USR-00246;Centro;Saguaçu;-26.304028934581815;-48.84751292829136;-26.28282535009388;-48.84435005023792;2024-03-31 20:40:00;2024-03-31 21:23:00;43;4.89;8.25;20
VGM-000653;PAT-0008;USR-00204;América;Paranaguamirim;-26.29013158881979;-48.852301867440126;-26.340245242847672;-48.8167938009345;2024-10-15 19:33:00;2024-10-15 20:16:00;43;1.76;3.92;61
